 0.74712E+02 0.66689E+00 0.00000E+00    30010     2298    4     2293 0.307E+02 0.29151E-03  0.74712E+02  0.32583E-01  0.32583E-01     2293
   2    0.78074E+02    0.17383E+01    0.14081E+01    0.13751E+04    0.78074E+02
   3    0.73985E+02    0.87686E+00    0.10601E+01    0.79764E+03    0.73985E+02
   4    0.74627E+02    0.54414E+00    0.92231E+00    0.46412E+03    0.74627E+02
