 0.23300E+02 0.27555E+00 0.00000E+00    14016     1126    3     1028 0.441E+02 0.18230E-03  0.23300E+02  0.22441E-01  0.22441E-01     1028
   1    0.23704E+02    0.10690E+01    0.20169E+01    0.51540E+03    0.23704E+02
   2    0.23098E+02    0.54242E+00    0.14852E+01    0.42068E+03    0.23098E+02
   3    0.23334E+02    0.33523E+00    0.12850E+01    0.47352E+03    0.23334E+02
