 0.13067E+03 0.96834E+00 0.00000E+00    30016     2288    4     2260 0.173E+02 0.51002E-03  0.13067E+03  0.57244E-01  0.57244E-01     2260
   2    0.13138E+03    0.32132E+01    0.15469E+01    0.27012E+04    0.13138E+03
   3    0.13068E+03    0.18250E+01    0.12491E+01    0.26561E+04    0.13068E+03
   4    0.13057E+03    0.12223E+01    0.11841E+01    0.35001E+04    0.13057E+03
