 0.15282E+00 0.19220E-02 0.00000E+00    14036     1100    3     1050 0.687E+04 0.11914E-05  0.15282E+00  0.14409E-03  0.14409E-03     1050
   1    0.15942E+00    0.92617E-02    0.25982E+01    0.57526E+01    0.15942E+00
   2    0.15247E+00    0.38459E-02    0.15953E+01    0.25263E+01    0.15247E+00
   3    0.15250E+00    0.22851E-02    0.13402E+01    0.27697E+01    0.15250E+00
