 0.14766E+03 0.17387E+01 0.00000E+00    14010     1051    3     1046 0.708E+01 0.11462E-02  0.14766E+03  0.14047E+00  0.14047E+00     1046
   1    0.15010E+03    0.94442E+01    0.28138E+01    0.91550E+04    0.15010E+03
   2    0.15190E+03    0.44658E+01    0.18594E+01    0.55524E+04    0.15190E+03
   3    0.14671E+03    0.19259E+01    0.11741E+01    0.29770E+04    0.14671E+03
