 0.13147E+03 0.15284E+01 0.00000E+00    14016     1176    3     1172 0.891E+01 0.10313E-02  0.13147E+03  0.11109E+00  0.11109E+00     1172
   1    0.12681E+03    0.65073E+01    0.22948E+01    0.53626E+04    0.12681E+03
   2    0.13089E+03    0.30657E+01    0.14813E+01    0.30676E+04    0.13089E+03
   3    0.13201E+03    0.18312E+01    0.12408E+01    0.22859E+04    0.13201E+03
